"geneID","1","1M","2","2M","3","3M","4","4M","5","5M","6","6M","7","7M","8","8M","9","9M","10","10M"
"594","PFLU_0660",6580.4,7597,6395.75,7340.56,6165.95,5442.93,6424.96,8884.49,6650.43,8515.59,6391.6,9693.88,6060.92,7774.21,6323.06,8055.88,6196.11,7555.15,6034.95,9208.05
"595","PFLU_0661",523.157,510.08,508.073,506.256,521.237,497.949,509.93,510.532,516.046,512.804,509.494,555.749,513.654,619.215,535.976,594.347,546.211,641.4,523.126,613.021
"596","PFLU_0662",5813.97,10828.7,5342.8,8832.21,5528.53,3223.63,5711.59,12283.8,5216.1,11080.1,5591.83,11628.1,5324.93,6142.07,5348.32,6455.22,5729.98,6058.86,5664.04,12734.8
"597","PFLU_0663",551.934,535.159,527.912,531.128,549.493,522.399,541.394,551.114,532.519,510.482,516.823,614.767,534.974,619.748,543.587,626.208,547.804,647.481,549.197,641.738
"598","PFLU_0664",2552.27,2514.03,2516.68,2487.06,2592.94,2443.01,2632.14,2608.18,2599.94,2720.68,2367.47,2818.02,2683.54,2961.21,2508.97,3040.06,2469.71,2626.83,2592.79,3202.57
"599","PFLU_0665",552.837,550.268,522.687,546.109,577.386,537.125,568.482,567.986,549.229,630.242,577.048,656.065,579.311,696.225,552.559,676.807,581.505,703.792,567.971,702.838
"600","PFLU_0666",681.529,630.953,635.231,626.112,625.7,615.759,650.599,698.388,615.617,723.09,659.292,724.189,647.931,749.818,629.841,770.909,645.647,785.029,634.748,786.918
"601","PFLU_0667",560.894,546.364,561.13,542.239,564.063,533.321,535.092,574.994,574.898,626.414,572.398,636.503,560.056,609.494,551.853,665.183,556.324,654.005,537.475,675.934
"602","PFLU_0668",557.096,521.541,542.637,517.622,557.362,509.121,520.516,531.401,549.169,553.005,537.079,660.175,531.856,660.576,544.612,651.883,538.785,709.418,522.851,657.923
"603","PFLU_0669",502.963,494.234,508.688,490.541,514.368,482.5,496.978,527.809,533.909,523.175,478.096,540.236,517.014,579.943,478.607,538.694,474.36,595.074,506.651,647.778
"604","PFLU_0670",662.692,630.669,625.47,625.829,653.486,615.479,650.371,638.402,633.917,662.703,612.381,702.308,647.671,745.74,657.637,812.924,612.378,781.21,639.089,717.292
"605","PFLU_0671",685.926,702.264,711.183,696.8,729.312,685.225,689.041,699.572,710.084,730.35,694.536,647.153,728.191,847.299,728.765,797.067,712.241,852.02,735.201,850.763
"606","PFLU_0672",646.07,647.55,671.539,642.565,651.255,631.929,668.117,640.867,640.496,696.266,642.596,777.031,655.163,824.088,705.783,836.886,662.591,812.896,635.943,714.416
"607","PFLU_0673",532.112,491.031,517.888,487.364,483.831,479.376,492.109,470.547,481.23,540.646,489.904,564.308,498.985,602.236,503.11,590.297,466.673,565.843,505.124,613.093
"608","PFLU_0674",566.963,552.179,536.55,548.005,567.206,538.988,552.198,579.087,560.253,581.104,563.907,699.829,572.24,666.413,563.614,676.855,571.334,617.194,576.102,638.811
"609","PFLU_0675",522.041,494.61,499.744,490.913,499.849,482.865,488,506.345,497.154,521.88,489.447,539.312,508.161,570.019,508.7,618.068,495.115,618.227,495.822,653.071
"610","PFLU_0676",517.949,484.393,499.891,480.78,495.05,472.904,474.407,483.62,495.867,515.73,493.756,541.477,482.452,534.92,494.548,598.365,490.95,569.389,471.597,580.856
"611","PFLU_0677",681.128,647.55,686.573,642.565,641.236,631.929,648.173,729.603,655.508,676.372,662.522,824.702,620.154,794.656,670.745,748.793,657.572,812.896,670.995,719.412
"612","PFLU_0678",697.027,655.915,642.584,672.183,680.72,671.533,672.071,664.515,669.02,659.505,644.151,637.393,663.174,650.425,680.183,697.211,676.597,676.191,685.918,700.812
"613","PFLU_0679",458.238,449.552,475.389,432.58,468.543,447.55,466.121,467.662,452.68,454.779,456.758,441.549,453.513,458.706,473.061,438.038,458.296,464.574,477.283,450.927
"614","PFLU_0680",437.258,455.257,446.888,432.578,458.208,434.628,427.34,468.568,439.902,456.037,450.708,418.125,419.104,413.539,441.033,441.321,453.414,431.283,449.181,439.961
"615","PFLU_0681",618.953,632.579,632.777,619.015,628.12,608.785,611.716,644.534,640.786,619.039,633.467,601.886,613.589,619.414,641.035,635.526,633.844,618.325,636.796,662.13
"616","PFLU_0682",530.522,478.25,500.655,498.015,508.761,482.194,508.18,526.001,501.931,524.606,519.694,470.395,489.732,513.789,500.252,485.206,489.607,485.338,520.485,491.123
"617","PFLU_0683",582.82,615.836,598.465,596.241,590.705,560.752,626.005,607.583,578.421,601.495,594.936,580.163,601.115,597.148,613.175,603.27,607.207,599.802,571.245,596.61
"618","PFLU_0684",957.302,889.034,938.237,911.267,906.795,924.849,953.172,863.33,926.627,871.194,912.097,796.878,915.894,868.352,886.181,925.491,969.499,887.107,936.797,925.239
"619","PFLU_0685",1039.82,1019.73,977.815,986.657,1039.46,933.566,1022.79,1011.73,1014.18,1084.11,1009.06,954.947,1026.02,993.293,1051.75,991.11,1016.64,1017.31,1013.97,1025.37
"620","PFLU_0686",665.311,666.973,644.943,626.465,644.686,630.995,672.696,660.005,690.701,676.169,635.886,633.289,679.951,656.713,649.36,675.53,682.444,645.449,665.191,642.939
"621","PFLU_0687",745.963,760.499,791.883,754.509,813.833,741.922,780.199,749.267,828.283,778.446,749.46,767.785,767.565,752.685,798.227,758.349,785.383,795.844,783.423,766.858
"622","PFLU_0688",507.706,499.28,528.02,508.576,516.908,504.505,500.947,512.826,509.381,530.604,524.987,489.376,518.1,508.272,507.46,498.352,535.777,476.636,550.167,521.927
"623","PFLU_0689",488.125,472.302,492.512,445.347,484.139,454.331,464.709,477.523,470.548,470.386,462.907,444.045,480.282,468.423,483.642,467.333,476.455,460.496,468.245,486.747
"624","PFLU_0690",1842.49,1700.1,1790.71,1739.08,1811.39,1681.48,1864.19,1845.97,1816.59,1836.78,1804.9,1734.38,1728.42,1720.3,1784.91,1688.93,1817.76,1721.83,1897.55,1757.57
"625","PFLU_0691",489.507,511.991,482.609,472.237,503.862,499.84,489.03,462.631,497.744,505.09,528.896,463.961,478.204,476.051,487.515,499.037,488.873,483.669,514.137,470.583
"626","PFLU_0692",503.309,502.313,521.033,492.869,521.136,477.329,516.554,499.119,514.434,491.832,521.935,495.484,500.589,512.126,514.767,514.75,486.872,516.794,514.987,533.041
"627","PFLU_0693",526.562,515.559,531.392,543.247,524.498,514.375,526.481,531.876,521.351,531.896,505.264,483.284,504.918,518.059,526.306,491.923,534.749,507.947,538.125,485.796
"628","PFLU_0694",817.708,809.452,826.771,819.095,825.976,781.713,773.018,821.383,784.18,836.991,821.545,802.413,800.167,841.23,817.202,815.127,852.633,832.045,825.717,832.43
"629","PFLU_0695",483.892,472.249,502.062,484.794,467.62,476.856,502.626,455.451,489.334,486.24,502.203,448.836,499.646,476.949,515.208,496.4,497.061,448.034,446.308,497.515
"630","PFLU_0696",551.686,549.434,570.746,542.232,558.19,560.273,596,530.603,554.248,547.688,561.183,521.94,563.386,583.363,557.673,539.132,549.807,533.214,579.84,568.979
"631","PFLU_0697",511.295,498.526,494.559,500.95,505.211,494.751,540.518,515.62,525.499,528.487,512.738,480.365,512.624,496.696,515.271,472.832,508.238,485.359,509.152,537.277
"632","PFLU_0698",530.558,514.776,537.957,517.908,562.037,516.288,520.981,484.315,515.591,550.489,522.92,513.883,544.137,503.238,556.693,506.765,522.154,537.433,542.524,529.111
"633","PFLU_0699",454.383,440.601,442.379,433.889,441.144,430.2,431.064,453.382,428.259,456.58,448.39,423.345,459.343,431.181,439.251,441.989,446.886,440.658,437.316,470.795
"634","PFLU_0700",527.182,500.839,478.768,478.564,515.318,477.353,498.886,477.807,502.33,488.833,501.913,503.121,493.471,472.239,483.598,486.395,505.804,500.075,497.68,482.478
"635","PFLU_0701",637.846,634.227,657.581,629.353,657.363,609.703,630.186,642.102,642.103,642.973,672.865,625.5,622.467,676.792,685.795,613.858,678.037,637.833,661.897,650.719
"636","PFLU_0702",513.575,502.812,523.358,485.968,527.313,489.031,509.322,473.203,514.917,513.584,491.671,479.397,531.992,510.61,496.026,494.386,508.976,511.439,502.009,492.969
"637","PFLU_0703",1632.67,1580.43,1563.5,1613.25,1703.62,1515.22,1650.68,1586.05,1658.41,1577.54,1551.63,1536.52,1558.46,1574.22,1655.88,1475.59,1635.95,1527.21,1534.07,1607.48
"638","PFLU_0704",499.585,460.789,499.744,476.086,517.214,471.968,518.433,506.8,522.143,511.197,512.237,500.927,508.449,500.706,487.778,476.923,500.738,501.562,520.777,505.895
"639","PFLU_0705",601.956,589.5,572.877,592.153,598.512,589.408,577.323,563.544,605.028,575.774,620.618,579.799,601.075,586.011,619.987,588.249,618.045,577.748,609.224,600.389
"640","PFLU_0706",491.819,543.531,496.872,525.251,511.541,516.626,523.519,519.934,535.062,536.543,510.96,509.59,517.816,505.601,501.312,511.569,517.353,523.632,550.214,531.757
"641","PFLU_0707",469.162,461.838,494.048,463.469,472.037,465.85,473.505,456.522,458.197,461.761,456.258,443.765,459.322,476.176,479.365,416.48,459.799,481.531,470.453,467.833
"642","PFLU_0708",439.26,439.361,443.38,406.652,444.091,427.551,432.211,424.737,418.522,422.37,443.923,418.219,431.495,408.019,434.516,428.802,438.763,416.994,425.11,436.973
"643","PFLU_0709",774.09,718.521,767.93,686.496,794.563,688.052,757.155,708.593,726.02,768.88,756.43,704.733,725.588,738.165,746.491,743.128,755.406,756.987,760.324,758.762
"644","PFLU_0710",766.514,704.894,740.221,732.064,773.341,713.455,722.967,714.892,739.068,741.313,728.963,678.62,738.629,698.017,725.747,722.716,768.231,736.425,732.718,771.456
"645","PFLU_0711",3546.22,7630.7,3769.32,9029.45,3847.23,962.44,3529.76,13012.2,3697.15,14818.5,3674.79,8608.3,4265,3596.6,3840.07,3175.43,3922.83,3635.56,3546.49,8956.71
"646","PFLU_0712",981.814,985.04,994.522,932.601,947.334,905.944,954.881,933.239,958.624,975.848,976.579,903.047,992.092,994.914,981.139,925.788,995.388,960.467,981.393,923.025
"647","PFLU_0713",792.327,776.407,785.421,725.848,792.376,750.151,788.852,795.085,768.953,764.383,810.815,761.801,760.862,753.568,807.077,744.424,801.727,737.618,769.258,767.766
"648","PFLU_0714",549.242,529.887,565.62,528.511,552.187,530.119,522.632,524.618,537.898,499.792,548.957,519.99,553.793,522.171,559.733,520.963,534.312,565.888,581.503,542.39
"649","PFLU_0715",660.711,652.16,681.479,622.437,665.97,616.989,662.824,635.345,649.976,681.34,667.269,638.572,664.858,662.053,665.428,655.574,652.018,655.966,660.595,684.432
"650","PFLU_0716",3935.35,3794.17,4250.24,4070.47,3929.79,3683.25,4086.41,4134.38,3885.65,4019.84,3835.85,3777.76,4009,3859.56,4020.42,3925.01,4019.8,3698.95,3937.61,3947.09
"651","PFLU_0717",594.837,593.745,625.663,596.637,595.056,553.995,618.734,604.21,609.494,575.441,625.767,562.427,582.548,590.1,613.583,581.291,603.837,581.56,598.575,616.117
"652","PFLU_0718",502.212,496.477,524.241,528.111,531.581,489.293,548.237,539.585,552.56,520.198,511.569,507.789,513.565,544.216,552.891,535.843,527.685,531.269,543.419,529.879
"653","PFLU_0719",1366.83,1381.43,1450.41,1291.01,1305.27,1287.93,1441.38,1307.56,1347.13,1360.2,1419.57,1362.38,1425.96,1337.92,1425.85,1354.75,1369.66,1338.04,1405.97,1365.47
"654","PFLU_0720",6860.96,6883.31,6637.01,7125.05,6352.38,5217.54,6821.88,7321.43,6494.37,7151.9,6953.76,7751.78,6449.93,6469.05,6577.34,6779.49,7042.97,6094.42,6649.95,7476.41
"655","PFLU_0721",464.787,447.529,480.137,468.534,446.544,428.622,468.078,474.474,490.325,459.124,489.341,457.593,452.103,438.237,465.661,455.3,471.32,452.188,473.487,488.424
"656","PFLU_0722",1098.01,1091.05,1142.61,1123.55,1111.75,1118.05,1121.81,1095.74,1069.34,1134.32,1134.73,1074.2,1139.62,1116.92,1154.19,1128.42,1114.64,1102.28,1111.67,1195.96
"657","PFLU_0723",6562.22,6339.5,6267.83,6907.6,6760.86,5916.35,6740.63,6915.79,6565.97,7058.58,6656.7,6550.74,6697.37,6645.49,6759.13,6532.37,6633.5,6493.31,6935.85,6975.1
"658","PFLU_0724",729.955,684.316,736.814,740.156,723.784,685.749,707.93,706.2,710.522,687.491,751.072,671.004,659.839,696.416,767.27,713.281,712.673,738.413,723.5,703.131
"659","PFLU_0725",723.003,702.264,711.183,732.842,716.951,667.503,713.65,717.822,759.481,705.8,694.536,682.452,746.704,689.944,716.413,706.491,699.854,713.038,673.419,715.134
"660","PFLU_0726",588.329,558.369,588.619,543.537,599.453,565.82,582.065,600.476,584.117,566.079,592.384,559.842,572.962,594.045,569.876,578.482,586.032,578.739,584.628,590.418
"661","PFLU_0727",840.752,841.967,841.646,817.468,849.839,803.764,837.101,845.869,858.553,844.452,872.614,835.719,876.219,832.274,876.747,848.269,897.558,840.203,849.603,857.252
"662","PFLU_0728",544.876,572.74,588.231,535.502,563.587,547.288,576.124,569.564,581.215,543.98,554.187,541.87,556.361,533.71,566.139,532.478,536.868,544.722,535.59,561.848
"663","PFLU_0729",541.545,513.666,522.396,523.903,503.104,503.746,541.494,518.653,538.541,532.766,521.791,501.402,516.585,509.147,541.279,512.694,547.637,524.673,524.585,537.658
"664","PFLU_0730",716.558,695.998,661.936,684.632,716.689,684.97,713.384,705.391,715.99,717.751,694.436,658.869,727.814,707.788,697.786,700.194,736.583,712.668,673.541,720.975
"665","PFLU_0731",703.432,677.716,703.939,666.809,691.948,650.187,706.098,686.727,702.857,715.922,717.001,691.793,719.881,694.636,726.276,687.374,687.537,665.1,703.288,684.35
"666","PFLU_0732",576.543,532.541,553.003,528.519,585.713,511.304,570.977,538.15,581.878,545.799,552.744,554.211,551.943,561.819,579.224,546,571.907,554.921,534.887,572.039
"667","PFLU_0733",594.216,568.521,563.747,577.485,567.123,564.708,547.342,571.37,562.913,572.982,577.428,555.672,566.061,588.721,570.019,550.654,564.769,584.274,580.493,585.843
"668","PFLU_0734",680.457,682.965,680.93,688.523,736.398,655.78,666.326,708.251,685.46,670.221,693.443,647.753,651.665,666.446,674.502,637.676,659.631,703.536,697.053,639.864
"669","PFLU_0735",503.921,476.922,469.147,455.74,487.444,476.298,480.777,458.771,468.475,465.51,474.82,460.725,447.388,489.525,506.476,476.108,488.298,473.478,491.344,473.267
"670","PFLU_0737",532.325,459.176,512.702,509.583,508.841,480.421,506.264,500.467,521.844,500.882,499.929,468.738,501.872,484.609,522.18,506.691,495.867,491.352,494.7,503.224
"671","PFLU_0738",550.755,532.004,555.903,494.405,560.901,512.252,531.047,503.107,530.422,522.196,557.61,502.823,544.991,515.29,540.611,535.819,507.464,509.433,563.064,559.11
"672","PFLU_0739",587.332,571.702,580.537,581.116,608.798,568.158,584.686,571.08,604.419,611.211,580.649,572.35,621.799,575.285,576.421,570.503,578.035,601.883,587.265,606.97
"673","PFLU_0740",617.27,596.579,625.728,599.921,589.048,582.256,602.37,615.531,661.307,616.909,617.986,614.483,616.376,612.552,600.71,591.302,598.324,603.503,641.549,635.94
"674","PFLU_0741",607.163,565.063,588.606,579.089,592.298,540.703,589.415,627.268,621.638,576.608,622.648,559.836,610.043,554.072,591.771,578.595,612.328,575.174,599.547,620.635
"675","PFLU_0742",759.445,758.607,760.114,752.64,774.254,761.236,800.153,754.951,751.549,798.341,777.375,730.218,802.63,779.86,722.146,684.438,790.697,771.542,781.355,801.883
"676","PFLU_0743",1524.96,1497.94,1551.49,1484.38,1591.37,1502.17,1496.27,1503.43,1525.84,1495.52,1426.32,1499.95,1500.98,1492.59,1569.14,1444.8,1528.03,1560.05,1569.11,1546.56
"677","PFLU_0744",872.375,820.118,837.638,848.2,863.438,851.011,877.444,858.993,854.082,884.453,876.563,797.066,862.395,810.715,880.72,834.991,892.144,853.241,889.886,835.018
"678","PFLU_0745",515.509,496.826,513.663,504.848,505.699,492.719,503.141,491.435,518.954,521.685,524.743,496.141,508.688,512.856,527.337,519.538,508.624,509.837,509.44,542.198
"679","PFLU_0746",612.967,593.095,591.239,567.183,591.168,550.816,577.323,577.994,575.693,615.86,569.508,576.306,586.415,586.011,608.981,591.836,599.651,581.336,601.884,618.694
"680","PFLU_0747",507.266,512.797,525.999,524.987,515.776,474.987,521.381,513.383,494.341,507.607,529.139,508.058,506.491,513.049,519.388,479.616,483.634,501.923,505.176,518.205
"681","PFLU_0748",589.947,577.756,586.394,588.346,582.447,567.585,614.164,588.224,585.52,612.53,575.265,587.091,592.938,577.839,589.639,606.655,618.344,565.471,601.438,646.111
"682","PFLU_0749",956.521,995.806,1028.75,999.145,991.675,948.389,999.476,965.354,979.804,974.237,998.407,934.161,1002.62,925.033,1003.06,980.677,982.262,958.858,967.899,978.367
"683","PFLU_0750",506.009,461.689,494.107,471.622,494.226,481.99,488.283,489.458,514.026,478.325,496.429,461.683,472.577,482.178,492.006,462.556,483.027,489.587,511.151,506.312
"684","PFLU_0751",577.621,553.767,568.794,540.766,559.717,540.541,535.874,568.461,537.747,567.422,562.476,515.059,552.603,527.276,553.149,564.479,609.256,529.216,565.471,582.114
"685","PFLU_0752",550.371,536.082,533.214,548.926,556.41,537.13,565.183,561.592,558.474,560.742,530.117,534.671,558.225,527.746,573.257,537.851,586.473,560.703,556.115,563.342
"686","PFLU_0753",6874.71,6656.47,6737.91,6593.61,6603.63,6329.12,7061.61,6754.96,6565.97,6737.74,6815.19,6870.29,6537.9,6800.04,6444.75,6380.46,6170.7,6493.31,6462.95,6975.1
"687","PFLU_0754",544.204,543.802,538.842,550.55,566.785,517.491,563.966,549.295,540.84,523.611,549.597,546.977,526.669,538.525,527.197,542.735,539.859,521.102,566.482,565.007
"688","PFLU_0755",569.42,545.203,566.509,571.821,572.824,559.386,576.296,563.51,565.674,546.453,569.497,544.809,562.258,554.65,584.941,578.102,589.748,522.663,575.69,567.91
"689","PFLU_0756",527.511,545.065,562.192,558.993,559.579,514.336,543.593,529.563,542.835,552.598,543.122,542.225,532.011,537.481,548.446,528.467,544.664,513.099,553.975,541.948
"690","PFLU_0757",470.527,454.059,452.792,442.023,458.53,434.794,455.055,447.626,455.488,440.425,469.093,443.283,473.129,445.628,468.081,464.204,474.97,445.759,449.334,442.501
"691","PFLU_0758",507.013,525.353,532.21,516.993,502.712,499.815,525.08,532.5,529.166,528.102,531.413,493.151,508.512,498.865,502.221,493.266,505.901,506.749,500.16,503.357
"692","PFLU_0759",629.791,593.072,622.05,588.547,613.857,574.976,626.963,596.019,596.921,585.223,598.293,591.659,616.785,581.273,589.11,572.048,615.04,560.485,597.414,636.228
"693","PFLU_0760",566.425,548.625,551.274,556.444,566.667,538.461,563.866,551.386,550.463,583.708,563.372,547.728,571.73,542.756,572.293,550.529,558.467,544.722,572.527,567.989
"694","PFLU_0761",483.265,463.309,499.622,476.853,483.543,455.923,484.785,484.127,461.491,493.268,459.54,429.96,436.379,462.386,448.092,453.987,479.378,474.825,484.503,455.744
"695","PFLU_0762",578.91,545.203,557.014,550.301,557,574.504,566.849,572.85,562.514,574.718,569.497,538.789,597.004,554.65,588.103,519.365,554.87,562.867,597.831,561.6
"696","PFLU_0763",441.935,468.58,464.307,459.694,462.242,439.409,472.047,454.568,482.547,469.54,462.797,443.624,469.028,466.716,457.308,452.573,459.696,447.213,480.888,466.204
"697","PFLU_0763A",2601.71,2652.02,2656.41,2580.84,2599.03,2576.76,2641.72,2617.05,2561.52,2643.1,2588.02,2405.01,2603.75,2454.89,2693.51,2583.56,2743.2,2638.12,2554.16,2511.92
"698","PFLU_0764",841.663,782.367,825.147,801.45,850.32,821.214,846.636,845.822,841.166,853.464,854.42,826.488,840.604,798.741,832.463,839.339,834.828,806.215,806.697,848.543
"699","PFLU_0765",3082.25,3200.78,3150.18,3282.98,3123.95,3109.15,3244.35,3101.3,3147.64,3302.81,3241.33,2956.14,3196.35,3175.1,3197.49,3176.37,3259.64,3125.66,3069.26,3199.69
"700","PFLU_0766",503.083,508.151,466.482,474.877,480.986,462.519,473.762,488.756,481.765,478.721,511.486,480.054,534.197,480.287,488.479,508.825,520.254,493.33,501.468,500.08
"701","PFLU_0767",546.215,549.469,543.462,519.213,555.41,547.76,508.09,537.551,563.535,545.208,537.333,516.862,524.538,540.87,587.706,545.455,568.408,548.578,564.071,550.71
"702","PFLU_0768",441.174,445.91,451.636,422.457,442.242,433.092,447.093,432.522,447.809,468.71,461.007,440.068,459.594,459.525,467.289,445.198,442.999,421.089,446.757,447.062
"703","PFLU_0769",802.507,778.768,787.652,825.643,786.962,722.48,798.991,843.815,786.404,804.959,805.957,764.266,785.906,801.175,817.592,776.53,804.292,784.837,833.435,816.29
"704","PFLU_0770",886.764,918.669,897.883,911.267,876.568,857.412,913.038,893.1,926.627,901.235,932.143,931.291,956.153,868.352,896.251,876.263,888.707,936.391,906.577,915.182
"705","PFLU_0771",559.812,545.282,571.839,546.891,565.952,540.712,548.481,565.429,550.397,526.491,542.142,518.618,570.744,568.545,571.311,552.835,537.471,532.878,574.492,590.639
"706","PFLU_0772",698.285,684.102,667.893,690.794,754.035,637.968,713.65,723.905,703.909,748.762,663.805,670.686,740.533,695.996,716.413,694.414,718.434,700.953,698.132,727.464
"707","PFLU_0773",897.651,879.891,888.991,854.058,897.559,830.491,845.714,874.435,868.249,930.336,864.051,855.184,857.995,869.575,897.068,905.357,880.276,849.69,878.031,905.472
"708","PFLU_0774",623.438,632.579,628.289,627.734,646.066,625.934,638.507,595.973,640.786,676.935,615.623,614.693,627.025,579.877,623.104,626.76,629.349,609.554,654.734,621.865
"709","PFLU_0775",765.971,757.691,773.941,773.011,773.333,683.415,769.867,754.112,787.304,760.87,718.329,736.347,794.105,750.149,772.804,755.582,796.924,749.077,751.182,793.363
"710","PFLU_0776",1073.92,1040.13,1075.54,1083.73,1127.16,1013.98,1096.13,1084.32,1033.43,1027.66,1028.15,1062.26,1086.19,1038.34,1046.31,1022.95,1076.23,1037.6,1059.96,1045.35
"711","PFLU_0777",523.926,531.722,531.297,495.181,521.785,525.923,523.93,510.879,549.642,524.824,528.237,502.989,494.467,515.546,509.322,526.042,544.314,507.497,497.576,541.584
"712","PFLU_0778",5627.96,5526.09,5862.11,5925.36,5622.86,5200.97,5843.27,5505.38,6073.52,5994.08,5942.61,5732.71,5821.22,5460.8,5992.6,5610.26,5870.43,5098.33,5612.84,6236.01
"713","PFLU_0779",532.812,529.492,519.762,543.537,522.45,496.6,543.593,532.172,550.779,536.809,527.302,496.829,521.424,529.692,535.198,515.514,536.693,549.378,530.12,549.879
"714","PFLU_0780",533.637,525.357,545.403,577.455,545.417,510.061,542.709,542.201,590.707,549.796,550.843,548.892,558.762,528.356,516.072,541.23,534.862,535.788,559.549,560.976
"715","PFLU_0781",612.887,621.401,595.959,620.844,621.722,606.463,601.546,624.478,599.376,599.977,613.881,583.288,650.795,608.752,621.189,607.356,631.584,603.45,608.482,650.077
"716","PFLU_0782",433.301,449.41,442.291,425.334,471.844,436.241,450.8,452.612,466.546,467.11,433.614,452.719,458.379,447.99,453.558,446.076,454.819,442.666,448.422,442.702
"717","PFLU_0783",508.145,497.499,510.271,499.497,500.556,506.308,515.598,480.733,505.615,523.853,517.111,487.117,497.572,495.832,519.668,471.673,519.15,494.814,514.005,510.651
"718","PFLU_0784",4366.42,9340.6,4450.84,10012.5,4167.08,1997.43,4526.02,9548.27,4262.78,8421.65,4474.62,8312.07,4617.19,4346.33,4856.13,4313.56,4601.82,4622.04,4544.02,9196.53
"719","PFLU_0785",669.859,666.758,702.748,677.36,680.827,640.315,693.768,659.377,685.482,697.408,677.006,622.217,663.532,650.781,658.689,654.575,671.372,676.117,642.728,695.174
"720","PFLU_0786",648.853,630.953,644.573,635.186,649.047,615.759,632.01,620.279,643.6,653.562,636.077,617.56,629.285,603.512,629.841,652.308,622.254,620.72,611.412,628.603
"721","PFLU_0787",6249.74,6973.45,6737.91,6593.61,6760.86,5503.58,6740.63,6754.96,6565.97,6898.16,6815.19,6870.29,7016.29,6645.49,6601.94,6684.29,6479.23,6493.31,6620.58,7141.17
"722","PFLU_0788",6333.52,6899.39,6537.42,7152.39,6327.42,5357.06,6368.84,7662.77,6504.7,7589.48,6768.91,7686,6384.72,6275.21,6503.62,6782.64,6877.88,6585.86,6245.35,7754.63
"723","PFLU_0789",675.073,650.538,664.552,645.509,647.782,682.025,710.319,659.112,674.504,670.406,671.446,668.74,701.54,671.927,680.183,670.395,704.101,670.825,724.33,651.536
"724","PFLU_0790",586.471,577.568,580.075,540.808,566.707,576.493,577.191,554.23,609.177,572.312,563.425,535.846,578.95,551.599,572.849,566.609,591.152,566.843,579.744,558.338
"725","PFLU_0791",531.508,513.697,538.542,509.843,527.204,510.196,529.094,511.82,492.187,516.27,528.64,483.938,517.034,525.101,497.048,497.132,532.731,530.732,526.911,523.228
"726","PFLU_0793",980.139,995.806,1005.1,1022.11,991.675,970.969,1046.51,988.616,967.999,974.237,974.915,945.416,1014.42,1005.97,1003.06,946.065,1017.77,981.963,979.703,990.155
"727","PFLU_0794",486.423,477.97,531.292,469.186,490.259,487.136,503.788,483.935,475.151,502.33,487.354,449.095,491.03,502.755,484.403,489.353,535.942,484.231,479.248,472.584
"728","PFLU_0795",2120.47,2192.63,2020.21,2066.76,2151.92,1995.48,2149.77,2199.21,2123.72,2045.53,2073.62,2065.1,2155.68,1936.84,2191.77,2105.06,2160.16,2042.12,2189,2087.75
"729","PFLU_0796",590.32,547.836,590.6,570.364,597.423,551.127,546.66,580.98,579.44,569.031,597.381,532.323,555.181,558.045,559.145,586.945,612.31,536.862,614.277,599.04
"730","PFLU_0797",452.838,422.08,450.775,468.423,476.952,441.09,460.471,442.382,473.939,469.854,461.166,450.276,460.781,448.899,437.47,447.853,483.207,444.754,464.747,472.07
"731","PFLU_0798",711.991,729.566,745.243,717.522,770.894,680.613,734.858,713.781,731.031,726.636,721.164,684.117,756.695,729.292,731.163,702.106,720.134,734.572,718.355,723.371
"732","PFLU_0799",584.846,600.166,571.113,544.558,564.055,552.323,568.266,565.256,598.255,580.639,602.595,556.514,590.981,559.13,574.045,571.532,544.062,568.355,567.272,572.836
"733","PFLU_0800",489.104,449.368,479.968,452.773,470.878,461.944,456.942,456.237,461.961,462.472,463.461,450.902,454.859,460.995,456.518,453.141,474.013,472.437,468.282,461.193
"734","PFLU_0801",958.981,973.847,948.797,921.499,992.989,927.774,1023.09,1000.7,958.624,975.848,1010.65,892.166,923.672,939.02,958.322,1003.87,995.388,960.467,958.57,968.607
"735","PFLU_0802",596.644,584.319,604.758,579.867,600.76,555.392,582.316,575.714,635.024,607.872,601.188,564.073,607.458,572.939,600.23,621.163,601.912,590.956,635.558,591.215
"736","PFLU_0803",548.681,529.152,557.177,509.087,518.586,500.719,551.686,523.686,548.099,544.676,540.237,524.648,523.08,523.94,581.478,536.201,547.177,528.304,507.281,533.455
"737","PFLU_0804",433.453,429.705,454.072,451.842,457.419,441.441,455.829,430.379,450.274,435.654,420.902,446.779,470.606,423.835,449.829,452.168,444.748,420.592,480.823,436.927
"738","PFLU_0805",576.157,558.181,573.342,533.113,579.47,512.624,536.944,564.006,548.007,575.019,570.003,530.703,550.819,549.341,536.046,536.093,589.764,557.272,551.587,519.607
"739","PFLU_0806",514.034,466.098,466.405,447.618,476.381,460.426,493.512,490.607,446.098,454.426,476.335,458.208,502.016,482.896,506.775,452.949,484.254,468.145,477.504,494.376
"740","PFLU_0807",503.51,472.654,510.028,461.389,468.711,466.015,520.247,492.326,514.07,496.589,489.697,459.237,483.639,469.808,480.975,482.73,493.495,479.726,482.778,483.03
"741","PFLU_0808",463.345,468.623,470.684,457.238,483.545,444.576,461.222,440.773,470.016,448.166,443.739,426.905,461.711,421.088,455.897,446.639,492.54,449.362,422.617,452.088
